event_class,event_role,source_file,label,task_idx,phase,strength,event_rule
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P10,386.0,-0.030243734669149286,0.12466410685584645,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,41.0,-0.16274273690221144,0.3340596773325707,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,62.0,0.008913260759410846,0.13270282175395198,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,84.0,-0.19156498406652556,0.3236201101577263,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,98.0,0.07895949502362995,0.277114056017993,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,115.0,-0.04238653362433673,0.05600505137861626,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,141.0,0.026563717386437202,0.1462041906124932,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,152.0,-0.1560075075927841,0.21608257234714734,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,176.0,0.08126882434225591,0.14824029951672574,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,206.0,-0.007723448376650677,0.3927199271386263,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,235.0,0.07648574923440232,0.22420273071636437,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,247.0,-0.07894356483172407,0.20540290730392738,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,258.0,0.12844495797835628,0.2216214810697879,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,277.0,-0.04354727103541105,0.0997412181973506,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,287.0,0.022886962179380854,0.11407620030299616,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,304.0,-0.21622424634102194,0.22763786224804208,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,319.0,0.011328744070790459,0.06056757418524806,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P11,371.0,-0.004441008467264404,0.1499544921860148,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,13.0,0.04310561361544996,0.05184749895608645,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,54.0,-0.00880726142041277,0.06516682540482344,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,87.0,0.12413733651787931,0.14891368213770784,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,113.0,-0.17857028490888607,0.35787086963373826,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,120.0,0.04903717043567063,0.2763149822911163,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,170.0,-0.1047082424722583,0.1351497674637015,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,183.0,0.06886493539479539,0.2334719967933661,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,207.0,-0.3507247297761966,0.365557132015472,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,220.0,0.10467075216706404,0.2611480876766859,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,226.0,-0.06860330348157768,0.23169421873925594,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,348.0,0.005973580141317589,0.06122662575680863,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P12,390.0,-0.032271741082391336,0.062431591670622864,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,4.0,0.017507536512067587,0.0752733926089651,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,5.0,-0.01997807504537441,0.037485611557442,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,34.0,0.011777427959294685,0.04729508738173034,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,36.0,-0.016218562878226914,0.028868109408940773,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,42.0,0.017006009690626947,0.05695841011813855,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,67.0,-0.12641235492884795,0.1462652059218677,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,97.0,0.05187213160223128,0.15412981950173232,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,106.0,-0.17290190971509817,0.2910637565691152,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,116.0,0.11418769659897517,0.13002389186848085,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,144.0,-0.010849015321803367,0.03125464788352797,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,183.0,0.1144446788729172,0.1444239078181957,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,196.0,-0.07085068595704708,0.1176995025739296,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,200.0,0.05621536594039585,0.13012511401078972,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,225.0,-0.06212487571626438,0.08798805017414468,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,228.0,0.0338590627258056,0.06707747377094583,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,237.0,-0.027279445943273715,0.07536506026868472,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,258.0,0.01964715106912203,0.13398437166336769,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,275.0,-0.02814686217764839,0.16451268212532397,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,303.0,0.029389392992570276,0.08129000352949017,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,344.0,-0.22016312342320513,0.5280707858382173,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,361.0,0.045144991151958636,0.16151111596269668,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P13,377.0,-0.2412523513044556,0.27337326009536417,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,11.0,0.09926738476138522,0.23534053194528534,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,54.0,-0.005474705855761652,0.3169170857622757,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,55.0,0.03702293477349226,0.04249764062925391,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,69.0,-0.0949777540613943,0.5842527521906873,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,90.0,0.14299198242302347,0.18430223701006682,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,115.0,-0.02154602354509884,0.07615629894849774,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,187.0,0.21591883690002917,0.24280116096833815,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,205.0,-0.00144348998888294,0.30004048004022105,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,249.0,0.011870829624103268,0.24282997320858798,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,266.0,-0.012414644813123439,0.06497077035619764,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,278.0,0.16445224895508584,0.19618535838955933,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,285.0,-0.14734764995041733,0.19067046184117115,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,296.0,0.09701355946221343,0.25120791886031346,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,303.0,-0.05848228908004009,0.23418463937540174,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,315.0,0.5273491264238753,0.57510082650193,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,331.0,-0.07105788571827906,0.17359699889427893,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,335.0,0.10993879419720914,0.14809197800622248,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P14,387.0,-0.3365616263018383,0.6283140356147614,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,5.0,-0.06268189564651197,0.10111726543317813,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,11.0,0.09911072925368541,0.17363963544322963,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,38.0,-0.1587844849372812,0.4377978043252641,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,78.0,0.08003400775002198,0.11523536373607873,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,101.0,-0.009555523429196584,0.08555227424960271,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,117.0,0.1865032352841514,0.23646044486535134,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,171.0,-0.05054796470647838,0.3609262996594787,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,184.0,0.00326106885386164,0.15585420142951328,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,197.0,-0.13777706166989914,0.17555237955765124,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,230.0,0.027614217453901656,0.08059413752109926,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,245.0,-0.1355788572509776,0.20633313522240787,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,257.0,4.976144330542942e-05,0.10680809855439904,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,267.0,-0.09132557582780673,0.09372565233764214,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,287.0,0.05077645221185691,0.21027085653971367,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,292.0,-0.15505982260222326,0.21056536928660324,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,310.0,0.001560687099279201,0.17572795410423453,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,322.0,-0.03584229114411833,0.22680405199974155,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,336.0,0.003536076917992261,0.04510552401043931,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,338.0,-0.127029656441362,0.13180668976436452,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,353.0,0.12650949447138765,0.20235136011034005,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,364.0,-0.17359872903856557,0.2602487711225856,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,375.0,0.009035915570394806,0.1341499629219774,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,387.0,-0.06667978908366178,0.09055605025832594,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,395.0,0.038528831842930156,0.0765858938958227,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,410.0,-0.03682221120309154,0.25865926470030887,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P15,417.0,0.3846205444840472,0.46213443267579785,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,18.0,-0.000760932549116411,0.17967171444801722,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,30.0,0.08231768497866243,0.18289664034751316,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,38.0,-0.14124220117622224,0.15186575758594015,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,45.0,0.03644909334047815,0.15580090951099193,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,48.0,-0.10547662431741654,0.12240413352579257,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,61.0,0.02815891469516249,0.37764519101312954,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,85.0,-0.08384860714035694,0.16844863717326258,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,96.0,0.05027231103090772,0.16542822140870406,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,118.0,-0.05311002705876792,0.06342360698619776,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,120.0,0.012637851154080885,0.06945591968401071,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,134.0,-0.2626316275057705,0.369689241731869,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,172.0,0.012502955071309054,0.034313335595500025,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,215.0,-0.3412909435505243,0.36087232634509286,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,239.0,0.009763260252232411,0.13170316211943667,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,273.0,-0.1721753355250628,0.18625957501816973,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,293.0,0.08750358674476975,0.18726393592689927,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,307.0,-0.03328845403183527,0.11167957346865307,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,312.0,0.03632032110563482,0.07547612101978055,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,363.0,-0.11981392041097969,0.29998283769935385,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,368.0,0.04186332033296114,0.25143357872039984,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,387.0,-0.1702613904936502,0.376969875750576,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,401.0,0.05847320118656191,0.33721824996904315,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P16,412.0,-0.27266442719317596,0.32589704814799747,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,37.0,0.086388293143923,0.13608955922977933,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,47.0,-0.007948460955661665,0.12695050761045612,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,63.0,0.07407071332141706,0.13399870560464688,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,120.0,-0.35387286236049526,0.4987012850210543,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,140.0,0.01806499299617656,0.09416827288526888,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,178.0,-0.016051342153437707,0.03392466017550015,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,196.0,0.061472324320882565,0.10473984900401515,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,217.0,-0.03825325598960154,0.048808670491149085,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,221.0,0.01999161417626512,0.02853892801414201,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,236.0,-0.026623933260387866,0.20846576271042971,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,270.0,0.02360038039345115,0.03207268587843809,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,271.0,-0.024287503126472747,0.0478878835199239,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,284.0,0.23217063040220431,0.29659203728123185,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,300.0,-0.1807326240014316,0.18795083443937805,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,329.0,0.005844056372758052,0.01890237703599583,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,337.0,-0.09559543330347305,0.10019631513635585,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,355.0,0.0172451818350189,0.11488957772848062,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,369.0,-0.06101656355710125,0.12256660259600917,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,388.0,0.16949651618220968,0.2984193497004582,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P17,393.0,-0.09177284070872269,0.18953936895436882,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,7.0,0.08107595086526023,0.160229113465159,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,24.0,-0.05907386804819956,0.35330919444090114,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,36.0,0.10371804286779342,0.27721902765681344,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,44.0,-0.3014925677025165,0.37714871026303554,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,68.0,0.02545201307251918,0.2666105806622086,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,88.0,-0.0813188579380793,0.3628921924005647,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,97.0,0.17009869969872343,0.2664775727824192,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,123.0,-0.2784231616021787,0.49661166531783413,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,140.0,0.13541006969299088,0.2351125058279231,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,156.0,-0.07196290002755834,0.14206507664336054,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,170.0,0.363735262382644,0.3798523504269004,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,190.0,-0.0027342266692567674,0.4288451523270607,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,223.0,0.1023438565143076,0.12935093079158205,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,237.0,-0.060233194776905696,0.190590691601816,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,253.0,0.07044657496111062,0.21639636189511813,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,284.0,-0.0972709537372734,0.2882082184281205,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,316.0,0.09967574676294895,0.14091907452754251,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,348.0,-0.0890690892236326,0.3167637279979695,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,375.0,0.15336430242062818,0.18659421952701843,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P18,404.0,-0.13511875805544116,0.16292329753569776,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,7.0,0.05837304942458203,0.21205038950718613,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,16.0,-0.13635110153523536,0.31084666600746147,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,36.0,0.14224937888231812,0.17769221349173725,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,70.0,-0.07457561681076029,0.0929555970716023,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,81.0,0.11890662261329864,0.17344274669630003,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,90.0,-0.037214567029942774,0.21918373976779623,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,119.0,0.032497798537194825,0.13529402953669065,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,142.0,-0.059766629009129824,0.08796174521243164,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,160.0,0.012785241872660447,0.10528215142383159,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,185.0,-0.12495116855624139,0.5282023714454582,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,208.0,0.16271751351690433,0.3106323365936752,aligned +eta closed-loop phi memory sign-switch
b54s_plus_phi_memory,primary_phi_memory,b5_4s_specificity_audit,P19,244.0,-0.21660704722986965,0.2424380908884071,aligned +eta closed-loop phi memory sign-switch
